file_name,text_extract,supp_name,supp_vat,date,amount,currency
Migros market (137), MIGROS GENOSSENSCHAFT MIGROS ZORICH MM DOBENDORF TEL. 044 801 66 77 --- UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Eisbergsalat 1.40 1 AKT Erdbeeren 2.70 1 Aktion rbh03 2010IM 0.70- 1 Havelaar Limeten 2 X 0.70 1.40 1 AKT Erdbeeren 2.70 1 Aktion 0.70- 1 Kopfsalat rot 2.50 1 Kopfsalat 2.30 1 TOTAL 11.60 BAR 12.00 ZURUECK 0.40 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 11.60 0.28 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE : 11.600 BESTEN DANK FÜR IHREN EINKAUF! 0060535023111600001160 ART 00007 TRANSAKTION: 05350 C BEDIEN. KNR KST. DATUM ZEIT 0000105 006 150054 23.04.2019 11:16,MIGROS GENOSSENSCHAFT,CHE-105.970.604,23.04.2019,11.6,CHF
Punto (125), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr 1-1536 13:18:24 12.06.2018 1x Coca Cola Fr 4.80 Fr 4.80 1x Menü 2 Fr 23.50 Fr 23.50 1x Tiramisu Fr 9.00 Fr 9.00 Total Fr 37.30 Gegeben (Bar) Fr 37.30 MwSt % Brutto Netto MwSt. 7.7% Fr 37.30 Fr 34.63 Fr 2.67 Bedient von: Service Punto9 Tisch: Stammtisch Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,12.06.2018,37.3,CHF
Migros market (19), migrolino migrolino Schlieren Güterstrasse 3 CH 8952 Schlieren T +41 58 563 34 20 Artikel Betrag M Nocco Apfel 2.90 B Nocco Tropical 2.90 B Total CHF 5.80 MAESTRO-CH 5.80 7007/78/2828> ******00574884 Buchung Maestro Contactless #XXXXXXXXXXXXXXX9114/18.10.2020/14:25/31 410732/2433/A0000000043060*00574884/9767 943588/112853/00000000002/D94A2E7C42CA5 941630B74AEFD9D282B/1# Total-EFT CHF: 5.80 MWST% Netto MWST Brutto M MwSt. 2.5% 5.66 0.14 5.80 B CHE-476.550.967 MWST Es bediente Sie: L. Gashi www.migrolino.ch Besten Dank für Ihren Einkauf Bon: 18906 18.10.2020 14:25 Kasse: 78 Shop: 7197 6661890600874308,migrolino,CHE-476.550.967,18.10.2020,5.8,CHF
Migros market (231), MIGROS GENOSSENSCHAFT MIGROS ZÜRICH MM DOBENDORF TEL. 044 801 66 77 --- UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Zitronensaft 200ml 2 X 1.10 2.20 1 Zwiebeln 1.60 1 Eisbergsalat 2 X 2.00 4.00 1 Auberginen 4.00 1 AKT Spargeln grün 6.50 1 Aktion 2.00- 1 AKT Spargeln grün 6.50 1 Aktion 2.00- 1 AKT Crodino 10x10cl 4 X 7.20 28.80 1 AKT Sanbitter 1010cl 2 X 5.90 11.80 1 3x Pkt. Ges. Sort. TOTAL 61.40 BAR 200.00 ZURUECK 138.60 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 61.40 1.50 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 184.200 BESTEN DANK FÜR IHREN EINKAUF! 0070122920091000006140 ART 00014 TRANSAKTION: 01229 C BEDIEN. KNR KST. DATUM ZEIT 0000130 007 150054 20.05.2020 09:10,MIGROS GENOSSENSCHAFT,CHE-105.970.604,20.05.2020,61.4,CHF
Coop market (214)," coop Für mich und dich. 028 Wallisellen Richti-Shopping ub ledsi Artikel Menge Preis Aktion Total Ruchbrot 500G 1 1.10 1.10 0 Doppelbuerli 2St 180 1 1.50 1.50 0 Semmeli 80G 2 0.80 1.60 0 Bio Buttergipf.rust 1 0.95 0.95 0 Big Silserb.Gipfel 8 1.30 10.40 0 Mortadella fein 0.137 4.00 4.00 0 Marlboro Red B-PT 1 b 8.80 8.80 1# TOTAL CHF 28.35 BAR 28.35 COOP GENOSSENSCHAFT, CHE-116.311.185 HWST GR MWST% TOTAL MWST 0 2.50 19.55 0.48 1 7.70 8.80 0.63 Anzahl gekaufter Artikel 15 SUPERCARD HR.: 2501 ****** 6557 ALTER PUNKTESTAND SALDO 7100 SUB-/TOTAL EXCL.* 28.35 28 SUPERPUNKTE AUS EINKAUF 28 a NEVER PUNKTESTAND SALDO 7128 XU65 291 Erhalten physische Sammelmarken 1009 Kappa Trophy 2 Outdoor 2 # ARTIKEL NUR PUNKTEBERECHTIGT / KEIN RABATT ES BEDIENTE SIE Frau Dreyer Dankä_für thre lchauf 9 9000201721170620000283 5 4 9 5 4 17.06.20 08:46 01721 00409482 002 0004954",COOP GENOSSENSCHAFT,CHE-116.311.185,17.06.2020,28.35,CHF
Punto (74), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr .1-4632 13:53:54 20.02.2019 1x San Pellegrino Wa Fr 5.00 Fr 5.00 1x Wochenhit Fr 21.00 Fr 21.00 Total Fr 26.00 Gegeben (Bar) Fr 26.00 MwSt % Brutto Netto MwSt. 7.7% Fr 26.00 Fr 24.14 Fr 1.86 Bedient von: Service Punto9 Tisch: Tisch 17 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,20.02.2019,26.0,CHF
Denner market (156)," DENNER Schlieren Freiestrasse 52 8952 Schlieren 058 999 04 11 M Bezeichnung Betrag B D-Apfelessig 1L. 1.85 Total CHF 1.85 Bargeld CHF 5.00 Rückgeld CHF 3.15 B MWSt. 2.5% 1.85 0.05 Total MWSt: 1.85 0.05 MwSt Nr. CHE-105.904.292 MWST Es bediente Sie: M. Rama Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 07.01.2020 11:34 #:40715 C:41101 6664071501364023",DENNER Schlieren,CHE-105.904.292,07.01.2020,1.85,CHF
Post (7)," DIE POST"" 8305 Dietlikon 14.01.2019 / 14:46 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Total CHF 40.00 Bargeld ein -50.00 Rückgeld 10.00 (9): inkl. MWSt (7.7%) 2.86 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch",Post CH AG,CHE-116.302.542,14.01.2019,40.0,CHF
Punto (111), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-5454 14:24:44 01.05.2019 1x Prosecco 10cl. Fr 8.00 Fr 8.00 1x Aperol Spritz Fr 10.00 Fr 10.00 2x Campari Orange Fr 10.00 Fr 20.00 1x Peroni 0.33 Fr 5.50 Fr 5.50 1x Lager Hell 0.33 Fr 5.00 Fr 5.00 2x Tagliere Nostrano Fr 17.50 Fr 35.00 2x Scaloppine di vit Fr 33.00 Fr 66.00 1x Casarecci Al Pest Fr 22.00 Fr 22.00 2x Piccata Milanese Fr 34.00 Fr 68.00 1x Gnocchetti Punto Fr 19.50 Fr 19.50 3x San Pellegrino Wa Fr 5.00 Fr 15.00 1x Negroamaro Riserv Fr 48.00 Fr 48.00 2x Tiramisu Fr 9.00 Fr 18.00 1x Sorbetto al Limon Fr 5.00 Fr 5.00 2x Espresso Fr 2.80 Fr 5.60 Total Fr 350.60 Gegeben (Bar) Fr 350.60 MwSt.% Brutto Netto MwSt. 7.7% Fr 350.60 Fr 325.53 Fr 25.07 Bedient von: Service Punto9 Tisch: Stammtisch Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,01.05.2019,350.6,CHF
Coop market (164)," coop Für mich und dich. Wallisellen Richti-Shopping Artikel Menge Preis Aktion Total French Croissant 54G 10 0.95 9.50 0 Edam-Scheiben CH 3 2.95 8.85 0 TOTAL CHF 18.35 BAR 20.00 Zurück CHF -1.65 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 18.35 0.45 Anzahl gekaufter Artikel 13 Erhalten physische Sammelmarken Badezimmer Trophy 3 ES BEDIENTE SIE Frau Polat Dankãa für Ihre Ichauf 9900020872922102000018354954 22.10.20 08:17 08729 00395783 002 0004954",COOP GENOSSENSCHAFT,CHE-116.311.185,22.10.2020,18.35,CHF
Denner market (45)," DENNER nov 9116166 190 Dübendorf 0 216 Wallisellenstrasse 17 8600 Dübendorf 044 822 30 01 M Bezeichnung Betrag B D-Short Ribs ca. 800g 12.20 # Verbilligung 25% -3.05 B D-Short Ribs ca. 800g 11.90 B Melonen Galia 1Stk. 2.70 B Heiploeg Garnelen Knoblau80g 1.95 B Knorr Fleischsuppe Spez.850g IDENOM 3 X 16.95 50.85 Total CHF 76.55 09119W Bargeld CHF 100.00 Rückgeld CHF 23.45 B MWSt. 2.5% 76.55 1.87 Total MWSt: 76.55 1.87 MwSt Nr. CHE-105.904.292 MWST # Rabatt nicht kumulierbar Es bediente Sie: XHEVAHIRE MORINA Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 09.06.2018 10:51 #:7863 C:66101 6660786305423446",Denner,CHE-105.904.292,09.06.2018,76.55,CHF
Punto (34), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-4139 22:58:22 11.01.2019 1x Arneis Langhe 50c Fr 37.50 Fr 37.50 1x Filetto di Manzo Fr 48.00 Fr 48.00 2x Tagliatelle con F Fr 25.00 Fr 50.00 1x Ripasso Accordini Fr 46.00 Fr 46.00 1x Affogato al Caffe Fr 8.00 Fr 8.00 1x Tiramisu Fr 9.00 Fr 9.00 3x Coretto Fr 5.00 Fr 15.00 3x Divers. Grappa Fr 7.00 Fr 21.00 3x di Amarone Fr 8.00 Fr 24.00 Total Fr 258.50 Gegeben (Bar) Fr 258.50 MwSt. % Brutto Netto MwSt. 7.7% Fr 258.50 Fr 240.02 Fr 18.48 Bedient von: Service Punto9 Tisch: Tisch 1 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,11.01.2019,258.5,CHF
Coop market (111)," coop Für mich und dich. B+H Dübendorf Artikel Menge Preis Aktion Total Thuja Smaragd 3 59.95 179.85 0 Kübelpflanzenerde 25 3 8.50 25.50 0 TOTAL CHF 205.35 BAR 400.00 Zurück CHF -194.65 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 205.35 5.01 SUPERCARD NR.: 2501******6212 ALTER PUNKTESTAND SALDO 852 SUB-/TOTAL EXCL.* 205.35 205 SUPERPUNKTE AUS EINKAUF 205 NEUER PUNKTESTAND SALDO 1057 ERHALTEN SAMMELMARKEN 20 ES BEDIENTE SIE Frau Schlatter Vielen Dank für Ihren Einkauf Rückgabe nur mit Kassenbon 9900010873912051800205352015 12.05.18 10:57 08739 00347520 001 0002015",COOP GENOSSENSCHAFT,CHE-116.311.185,12.05.2018,205.35,CHF
Coop market (213)," coop Für mich und dich. Zürich Tiefenbrunnen Artikel Menge Preis Aktion Total Poulet-Currysalat 1 4.95 4.95 0 Sandwich XXL 260G 2 5.95 11.90 0 Coca Zero 33CL 3 0.85 2.55 0 TOTAL CHF 19.40 Maestro CH 19.40 Buchung Maestro Contactless XXXXXXXXXXXXXXX4202 09.11.2020 13:27 #31411767*01018230/111047/00000000002# Total-EFT CHF: 19.40 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST On 2.50 19.40 0.47 Anzahl gekaufter Artikel 6 natal Erhalten physische Sammelmarken Snow 1 Badezimmer Trophy 1 ES BEDIENTE SIE Springer (Coop Team) Danke viel Mal für Ihre Ichauf siowdo& 10 9900010307809112000019401241 09.11.20 13:27 03078 00008100 001 0001246 nedsd JIM",COOP GENOSSENSCHAFT,CHE-116.311.185,09.11.2020,19.4,CHF
Da Paulo (50), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 10347 04.12.2019 TISCH 68 22:32:58 1 Coca Cola 5.30 5.30 5 Aqua Pan. 11 11.20 56.00 2 Taglia. Padrone 28.50 57.00 5 Filleto Tegamino 41.50 207.50 5 Espresso 4.60 23.00 2 +100g 11.00 22.00 1 Papale fl. 52.00 52.00 1 F1. Pinot Grigio 48.00 48.00 2 Rinds Filet 250g 51.50 103.00 1 1 kugel 3.80 3.80 2 Bruschetta 8.50 17.00 1 Tomaten+Cipolla 8.50 8.50 3 Mista 9.50 28.50 1 K1.Caprese 14.50 14.50 1 Crema Pomodoro 9.50 9.50 2 Tiramisu 9.50 19.00 1 Banana Split 11.50 11.50 1 Vanilla Berries 11.50 11.50 1 Sorbet Cassis 12.50 12.50 1 Rahm 1.50 1.50 Rechnungsbetrag Fr. 711.60 Eur 646.90 MWST NETTO STEUER BRUTTO 1 = 7.7% 660.72 50.88 711.60 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,04.12.2019,711.6,CHF
Coop market (46)," coop Für mich und dich. Zürich Hirzenbachstrasse Artikel Menge Preis Aktion Total Sandwich XXL 260G 1 5.95 5.95 0 Greentea 50CL 2 1.65 3.30 0 TOTAL CHF 9.25 Maestro CH 9.25 Buchung Maestro Contactless XXXXXXXXXXXXXXX8917 10.01.2019 19:57 #31420739*00287003/111279/000000000020 Total-EFT CHF: 9.25 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 9.25 0.23 Summe der Anzahl gekaufter Artikel 3 ES BEDIENTE SIE Frau Rama-Rexha Vielen Dank für Ihren Einkauf 9900010921110011900009254592 10.01.19 19:56 09211 00380723 001 0004592",COOP GENOSSENSCHAFT,CHE-116.311.185,10.01.2019,9.25,CHF
Veneziana (3)," Pizzeria Veneziana Usterstrasse 61 8600 Dübendorf 044 501 88 33 www.pizzeriaveneziana.ch Quittung 6 17.02.19, 20:53:51 2 Venezia ben cotta 20.00 40.00 1 Wasser mit 4.00 1 Peroni 4.50 2 Espresso 3.50 7.00 Total: 55.50CHF www.WaiterOne.net",Pizzeria Veneziana,,17.02.2019,55.5,CHF
Post (57), DIEPOSIT 8021 Zürich 1 Sihlpost 20.08.2020 / 13:40 / S9 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Maxibrief PRIO Europa-500g 18.00 Nr LT400086033CH kg 0.409 PRIORITY Plus Total CHF 18.00 Maestro Contactless -18.00 Buchung Karte Nr. xxxx2285 Trx-Seg.Nr.: 66689 Trm_ID: 23977033 Aut-Code: 467017 Rückgeld 0.00 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch Testen Sie PubliBike 7 Tage lang. Die ersten 30 Minuten der Fahrt sind kostenlos mit dem Promocode PZH08. Registrierung In Ihrer Fillale der Post oder auf publibike.ch,Post CH AG,CHE-116.302.542,20.08.2020,18.0,CHF
Avia (4), AVÍA AVIA Shop Tankstelle Willestrasse 13 8957 Spreitenbach Stat.Nr. 30-971 Tel. 062 508 46 00 www.grisard.ch RECHNUNG 640339# Treibstoffabgabe bei 15°C kompensiert Lattesso Sport 2.70 B Lattesso Sport 2.70 B PowerbarNut2 2.90 B SUMME CHF 8.30 EFT 102 - MasterCard 8.30 *** Kundenbeleg *** Buchung Mastercard XXXXXXXXXXXX4623 26.10.2020 21:45:51 Trm-Id: 30903237 AID: A0000000041010 Trx. Seq-Cnt: 271770 Auth. Code: 556735 Total-EFT CHF: 8.30 Netto MwSt Brutto 2.50% 8.10 0.20 8.30 B CHE-225.845.090 MWST (B) AVIA / Grisard AG Uferstr. 90 / 4019 Basel Treibstoffabgabe bei 15°C kompensiert Besten Dank und gute Fahrt Es bediente Sie J.Jertila 3542Z 26.10.2020 20:47/1999/ 1K/ 3P/ 302607L,AVIA / Grisard AG,CHE-225.845.090,26.10.2020,8.3,CHF
Migros market (63), MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Meni 12.80 2 TOTAL 12.80 BAR 12.80 TOTAL IN EURO 11.65 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 12.80 0.92 BESTEN DANK FOR IHREN EINKAUF! 0520117901120800001280 ART 00001 TRANSARTION: 01179 BEDIEN. KNR KST. DATUM ZEIT 0000759 052 95480 01.02.2019 12:08,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,01.02.2019,12.8,CHF
Obi (1)," Bon-ID 09000201603594590117 OBI Bau- und Heimwerkermarkt Volketswill Industriestrasse 20 8604 Volketswill Tel +41 58 563 44 30 Fax +41 58 563 44 31 www.obi.ch 09002 03 1113 0007 23.05.2018 11:43:48 8719194104938 HYDRANGEA CHARMING 2 ST T 19.95 A* 39.90 8715495379921 HYDRANGEA 2 ST a 17.90 A* 35.80 4011261145870 LAVENDULA STOECHAS 1 ST A* 5.95 4007167811902 OBI Blumenerde 1 ST A 8.95 Endsumme in SFr 90.60 VISA 90.60 BUCHUNG VISA CREDIT XXXXXXXXXXXX4570 23.05.2018 11:44 #31410078/3997/A0000000031010*00095091 63469129956/037855/6CAE57F4958D8126F0 7A21DEA7308DAB# Total-EFT CHF: 90.60 Die Endsumme enthält an MWST 2,50 % MWST A 88.39 2.21 MWST-Nr.: CHE-105.970.604 MwSt. CUMULUS Kundennummer: 2099317932119 CUMULUS Punkte 91 Umtausch nur mit Kassenbon innerhalb von 30 Tagen. Vom Umtausch ausgeschlossen : Zuschnittware und Sonderbestellungen Vielen Dank für Ihren Einkauf Auf Wiedersehen in Ihrem OBI Markt",OBI Bau- und Heimwerkermarkt Volketswill,CHE-105.970.604,23.05.2018,90.6,CHF
Da Paulo (97), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel : 044 730 21 21 Rechnung TISCH 63 04.05.2019 21:15:51 1 Tagli Piemontese 27.50 1 Coca Cola 27.50 5.30 2 San Pellegri 11 5.30 11.20 1 RisZafferano 22.40 27.50 1 Geschne. Zürch 27.50 36.50 1 Frutti Di Mare 36.50 21.50 3 Espresso 21.50 4.60 1 Kaffee Creme 13.80 4.60 2 Stange 3dl 4.60 4.70 9.40 1 Spag. Carbonara 23.50 23.50 1 Gr.Antip Misto 27.50 27.50 1 Diavolo 20.50 20.50 Rechnungsbetrag Fr. 240.00 Eur 218.20 MWST NETTO STEUER BRUTTO 1 = 7.7% 222.84 17.16 240.00 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,04.05.2019,240.0,CHF
Coop market (88)," coop Für mich und dich. Zürich Hirzenbachstrasse Menge Preis Aktion Total Artikel 2.40 0 Peach Zero 50CL 2 1.20 TOTAL CHF 2.40 3.00 BAR -0.60 Zurück CHF COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 2.40 0.06 Summe der Anzahl gekaufter Artikel 2 ES BEDIENTE SIE Frau Cavallaro Vielen Dank für Ihren Einkauf 9900010050014011900002404592 14.01.19 19:00 00500 00137978 001 0004592",COOP GENOSSENSCHAFT,CHE-116.311.185,14.01.2019,2.4,CHF
Migros market (212), MIGROS GENOSSENSCHAFT MIGROS ZÜRICH MM DÜBENDORF TEL. 044 801 66 7 --- dohos 201pIM UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Kartoffeln Amandine 2.45 1 MBUD Toilettenpapien A 8.60 2 AKT Rispentomaten 6.50 1 Champignons weiss NV 8.10 1 MClass Mischpilze 3.90 1 Kartoffeln Amandine 2.60 1 Kartoffeln Amandine 2.60 1 Bio Kräuterseitlinge 5.95 1 Croissant pur Beurre 1.20 1 Butterweggli 2 x 0.65 1.30 1 TOTALADIM 43.20 BAR 50.00 M dohos 2010IM Asiba 6.80 a MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 34.60 0.84 2 7.70 8.60 0.61 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: Sisib 43.200 ANZAHL STICKER FOR DIESEN EINKAUF 2 BESTEN DANK FOR IHREN EINKAUF! 20 0060719906100600004320 ART 00011 TRANSAKTION: 07199 C BEDIEN. KNR KST. DATUM ZEIT 0000129 006 150054 06.09.2018 10:06,MIGROS GENOSSENSCHAFT,CHE-105.970.604,06.09.2018,43.2,CHF
Punto (2), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-84 20:32:25 07.03.2018 3x Prosecco 10cl. Fr 8.00 Fr 24.00 2x Acqua Panna Fr 5.00 Fr 10.00 2x Tagliere Nostrano Fr 17.50 Fr 35.00 1x Tortino ai porri Fr 16.50 Fr 16.50 1x Gnocchetti Punto Fr 19.50 Fr 19.50 1x Tiramisu Fr 9.00 Fr 9.00 2x Espresso Fr 2.80 Fr 5.60 Total Fr 119.60 Gegeben (Bar) Fr 119.60 MwSt.% Brutto Netto MwSt. 7.7% Fr 119.60 Fr 111.05 Fr 8.55 Bedient von: Service Punto9 Tisch: Tisch 6 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS ensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,07.03.2018,119.6,CHF
Migros market (193), MIGROS GENOSSENSCHAFT MIGROS ZÜRICH MM DOBENDORF TEL. 044 801 66 77 --- UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Kopfsalat rot 1.70 1 Kopfsalat 1.70 1 Zucchetti 1.80 1 Zucchetti 1.80 1 AKT Erdbeeren 5.50 1 Aktion 0.60- 1 TOTAL 11.90 BAR 12.00 ZURUECK 0.10 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 11.90 0.29 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 11.900 BESTEN DANK FOR IHREN EINKAUF! 0010622602101700001190 ART 00005 TRANSAKTION: 06226 C BEDIEN. KNR KST. DATUM ZEIT 0000105 001 150054 02.07.2019 10:17,MIGROS GENOSSENSCHAFT,CHE-105.970.604,02.07.2019,11.9,CHF
Shell (34)," Shell Rosenberg Schaffhauserstrasse 154 8400 Winterthur Site ID: 1072 Telefon: 052 212 81 21 Rechnung * 50.51 L Säule 04 * V-Power Diesel * CHF 100.01*G 1.980 CHF / L Summe CHF 100.01 Cash CHF 100.00 Rundung CHF 0.01 7.70 % MWST. G CHF 7.15 Im Namen und auf Rechnung von Steuer Nr. CHE-105.833.545 MWST Shell (Switzerland) AG CH - 6340 Baar Summe Netto CHF 92.86 Datum Zeit Bon POS KNo Schicht 09.04.19 06:39 87447 03 6434 647 Vielen Dank für Ihren Besuch und bis zum nächsten Mal WIR WOLLEN WISSEN, WAS SIE VON UNS DENKEN Beantworten Sie unsere kurze Umfrage auf My Shell und Sie erhalten einen 5 Rp /1 Rabatt beim Tanken. Die Umfrage, sowie die ausführlichen Teilnahmebedingungen und Datenschutz- hinweise finden Sie auf www.shell.ch/customersurvey",Shell (Switzerland) AG,CHE-105.833.545,09.04.2019,100.01,CHF
Denner market (80)," DENNER Glattzentrum Neue Winterthurerstrasse 99 8304 Wallisellen 058 999 06 66 M Bezeichnung Betrag B Red Bull Energy Drin 24x25cl Aktion statt 40.80 25.90 C Super Bock Bier Flas 24x33cl 14.95 C Panaché Tradition 6x50cl 16 X 3.00 Aktion statt 62.40 48.00 Total CHF 88.85 Bargeld CHF 88.85 B MWSt. 2.5% 25.90 0.63 C MWSt. 7.7% 62.95 4.50 Total MWSt: donenneb tetru 88.85 5.13 MwSt Nr.2CHE-105.904.292 MWST Es bediente Sie: A. Qehaja Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 29.08.2019 15:42 #:12278 C:66602 6661227805513892",DENNER Glattzentrum,CHE-105.904.292,29.08.2019,88.85,CHF
Da Paulo (174), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschläsiplatz 2 8952 Schlieren www.dapaulo.com Tel: 044 730 21 2 21 Rechnung 7199 20.08.2019 TISCH 68 21:52:15 1 Feldschl. 5dl 6.70 6.70 1 Schneiderweissen 7.50 7.50 3 Cola Zero 5.30 15.90 1 San Pell. 5dl 6.30 6.30 2 San Pellegri 11 11.20 22.40 1 Rivella blau 5.30 5.30 1 K1. .Tort B.Salvia 18.50 18.50 1 Geschne. Zürch 36.50 36.50 1 Grappa Barolo 10.50 10.50 4 Espresso 4.60 18.40 1 Kaffee Creme 4.60 4.60 3 Fl.Tamaral 54.00 162.00 1 Zebraentrec 250g 44.50 44.50 2 1 kugel 3.80 7.60 1 2 kugel 7.60 7.60 2 Chardonnay 6.80 13.60 1 Salat Eglifilet 29.50 29.50 1 Lachs Sommer 29.50 29.50 1 Miss Italia 24.50 24.50 1 Bresaola 25.50 25.50 1 PenneCrudajola 23.50 23.50 2 Grappa moscato 12.50 25.00 1 Weissen Frei 7.50 7.50 1 Verde 8.50 8.50 1 Mista 9.50 9.50 1 Tiramisu 9.50 9.50 2 Nusli mit Ei 14.50 29.00 Rechnungsbetrag Fr. 609.40 Eur 554.00 MWST NETTO STEUER BRUTTO 1 = 7.7 % 565.83 43.57 609.40 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,20.08.2019,609.4,CHF
Punto (138), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-399 19:06:04 18.03.2018 3x Fuse Tea Lemon Fr 4.80 Fr 14.40 1x San Pellegrino Wa Fr 5.00 Fr 5.00 4x Quöllfrisch Bügel Fr 6.50 Fr 26.00 3x Prosecco 10cl. Fr 8.00 Fr 24.00 3x Elios Negroamaro Fr 5.00 Fr 15.00 1x Ravioli al tartuf Fr 26.00 Fr 26.00 1x Spaghetti alla Ca Fr 21.00 Fr 21.00 3x Coretto Fr 5.00 Fr 15.00 Total Fr 146.40 Gegeben (Bar) Fr 146.40 MwSt % Brutto Netto MwSt. 7.7% Fr 146.40 Fr 135.93 Fr 10.47 Bedient von: Service Punto9 Tisch: Theke Terminal Haup tkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,18.03.2018,146.4,CHF
